Year,Month,Minimum temperature (Degree C)
1968,8,19.5
1968,8,17.9
1968,8,18.7
1968,8,17.9
1968,8,18.9
1968,8,18.8
1968,8,17.9
1968,8,13.5
1968,8,10.6
1968,8,12.4
1968,8,10.6
1968,8,11.2
1968,8,13.6
1968,8,15.1
1968,8,17.7
1968,8,12.3
1968,8,11.4
1968,8,17.4
1968,8,19.6
1968,8,15.9
1968,8,18.3
1968,8,18.9
1968,8,17.7
1968,8,20.6
1968,8,18.1
1968,9,18.4
1968,9,17.3
1968,9,18.4
1968,9,16.7
1968,9,17.6
1968,9,18.4
1968,9,17.2
1968,9,17.3
1968,9,18.9
1968,9,16.5
1968,9,17.8
1968,9,16.9
1968,9,18.7
1968,9,18.9
1968,9,17.9
1968,9,15.5
1968,9,17.8
1968,9,19.4
1968,9,19.6
1968,9,17.4
1968,9,19.4
1968,9,17.3
1968,9,18.3
1968,9,18.4
1968,9,16.4
1968,9,16.5
1968,9,20.3
1968,9,19.5
1968,9,19.0
1968,9,17.7
1968,10,18.4
1968,10,20.5
1968,10,19.0
1968,10,18.8
1968,10,18.2
1968,10,18.1
1968,10,17.8
1968,10,17.1
1968,10,16.1
1968,10,19.6
1968,10,19.9
1968,10,21.7
1968,10,20.5
1968,10,20.3
1968,10,20.0
1968,10,19.9
1968,10,19.4
1968,10,17.6
1968,10,16.1
1968,10,16.2
1968,10,17.4
1968,10,17.8
1968,10,17.9
1968,10,17.5
1968,10,19.7
1968,10,20.0
1968,10,19.8
1968,10,20.8
1968,10,19.0
1968,10,19.4
1968,10,20.5
1968,11,20.2
1968,11,21.2
1968,11,18.8
1968,11,20.1
1968,11,19.6
1968,11,17.2
1968,11,21.2
1968,11,20.1
1968,11,22.3
1968,11,21.1
1968,11,20.6
1968,11,20.6
1968,11,21.1
1968,11,23.1
1968,11,20.7
1968,11,22.8
1968,11,21.7
1968,11,18.7
1968,11,17.9
1968,11,18.5
1968,11,17.8
1968,11,19.5
1968,11,21.7
1968,11,20.6
1968,11,24.9
1968,11,25.0
1968,11,23.8
1968,11,19.1
1968,11,22.9
1968,11,23.6
1968,12,22.9
1968,12,22.8
1968,12,22.2
1968,12,24.1
1968,12,20.7
1968,12,18.4
1968,12,19.9
1968,12,21.2
1968,12,21.7
1968,12,23.8
1968,12,21.8
1968,12,21.3
1968,12,20.8
1968,12,19.6
1968,12,19.4
1968,12,18.4
1968,12,19.6
1968,12,20.4
1968,12,21.1
1968,12,23.8
1968,12,23.9
1968,12,23.3
1968,12,21.7
1968,12,21.7
1968,12,23.4
1968,12,23.4
1968,12,21.2
1968,12,23.1
1968,12,23.6
1968,12,24.4
1968,12,23.1
1969,1,23.1
1969,1,22.2
1969,1,23.5
1969,1,23.6
1969,1,24.1
1969,1,24.8
1969,1,23.3
1969,1,24.4
1969,1,22.6
1969,1,21.5
1969,1,21.6
1969,1,21.7
1969,1,21.8
1969,1,21.7
1969,1,21.2
1969,1,21.1
1969,1,23.1
1969,1,22.6
1969,1,22.7
1969,1,23.2
1969,1,22.9
1969,1,22.8
1969,1,22.1
1969,1,22.3
1969,1,23.3
1969,1,23.2
1969,1,22.4
1969,1,21.2
1969,1,22.2
1969,1,22.7
1969,1,22.2
1969,2,21.8
1969,2,20.4
1969,2,20.8
1969,2,20.6
1969,2,20.6
1969,2,20.1
1969,2,21.7
1969,2,22.6
1969,2,23.7
1969,2,24.4
1969,2,23.9
1969,2,25.7
1969,2,28.9
1969,2,27.2
1969,2,22.3
1969,2,22.9
1969,2,22.2
1969,2,22.2
1969,2,23.3
1969,2,22.7
1969,2,22.8
1969,2,22.7
1969,2,23.6
1969,2,24.4
1969,2,23.9
1969,2,23.9
1969,2,21.8
1969,2,21.7
1969,3,22.2
1969,3,22.3
1969,3,22.2
1969,3,21.7
1969,3,21.7
1969,3,20.1
1969,3,21.2
1969,3,22.1
1969,3,23.1
1969,3,21.7
1969,3,22.0
1969,3,22.5
1969,3,22.9
1969,3,23.3
1969,3,23.4
1969,3,23.3
1969,3,23.4
1969,3,23.9
1969,3,23.6
1969,3,23.3
1969,3,21.9
1969,3,24.8
1969,3,24.2
1969,3,23.8
1969,3,23.2
1969,3,22.8
1969,3,22.4
1969,3,22.9
1969,3,22.9
1969,3,22.0
1969,3,22.0
1969,4,22.2
1969,4,21.7
1969,4,21.1
1969,4,21.2
1969,4,22.7
1969,4,22.9
1969,4,22.8
1969,4,21.2
1969,4,21.7
1969,4,20.0
1969,4,22.2
1969,4,23.3
1969,4,21.2
1969,4,19.6
1969,4,21.2
1969,4,18.4
1969,4,15.9
1969,4,14.8
1969,4,16.1
1969,4,16.2
1969,4,18.1
1969,4,17.7
1969,4,18.6
1969,4,17.6
1969,4,22.8
1969,4,20.7
1969,4,21.2
1969,4,21.7
1969,4,20.4
1969,4,20.7
1969,5,20.4
1969,5,18.9
1969,5,18.3
1969,5,18.8
1969,5,18.4
1969,5,18.8
1969,5,18.9
1969,5,19.5
1969,5,19.4
1969,5,19.4
1969,5,20.1
1969,5,20.6
1969,5,20.6
1969,5,21.1
1969,5,21.2
1969,5,20.1
1969,5,19.1
1969,5,18.8
1969,5,20.7
1969,5,20.5
1969,5,20.6
1969,5,17.4
1969,5,16.4
1969,5,20.6
1969,5,17.9
1969,5,20.4
1969,5,19.4
1969,5,19.4
1969,5,19.8
1969,5,20.5
1969,5,16.2
1969,6,15.1
1969,6,17.3
1969,6,17.1
1969,6,18.9
1969,6,19.2
1969,6,18.3
1969,6,19.4
1969,6,19.6
1969,6,19.2
1969,6,16.4
1969,6,13.0
1969,6,13.9
1969,6,14.7
1969,6,18.3
1969,6,19.6
1969,6,17.6
1969,6,19.3
1969,6,20.7
1969,6,19.6
1969,6,16.7
1969,6,14.5
1969,6,11.1
1969,6,12.2
1969,6,12.8
1969,6,18.9
1969,6,18.4
1969,6,18.3
1969,6,17.9
1969,6,18.3
1969,6,18.9
1969,7,20.0
1969,7,19.7
1969,7,16.1
1969,7,15.8
1969,7,
1969,7,16.8
1969,7,19.9
1969,7,18.4
1969,7,18.9
1969,7,19.4
1969,7,
1969,7,
1969,7,18.7
1969,7,18.4
1969,7,19.0
1969,7,18.9
1969,7,18.4
1969,7,19.2
1969,7,18.9
1969,7,16.8
1969,7,19.0
1969,7,18.8
1969,7,11.7
1969,7,10.0
1969,7,10.9
1969,7,11.7
1969,7,13.1
1969,7,17.1
1969,7,14.7
1969,7,17.8
1969,7,17.9
1969,8,15.0
1969,8,14.6
1969,8,15.6
1969,8,14.8
1969,8,12.8
1969,8,13.9
1969,8,17.8
1969,8,16.2
1969,8,17.2
1969,8,18.4
1969,8,19.4
1969,8,19.3
1969,8,18.4
1969,8,17.4
1969,8,16.2
1969,8,17.7
1969,8,12.6
1969,8,16.7
1969,8,18.1
1969,8,15.2
1969,8,17.7
1969,8,16.3
1969,8,15.7
1969,8,18.2
1969,8,15.5
1969,8,18.3
1969,8,19.4
1969,8,20.4
1969,8,18.3
1969,8,18.3
1969,8,18.6
1969,9,19.9
1969,9,20.1
1969,9,18.7
1969,9,18.9
1969,9,17.8
1969,9,17.3
1969,9,16.2
1969,9,19.9
1969,9,13.5
1969,9,13.1
1969,9,13.9
1969,9,14.1
1969,9,11.3
1969,9,12.9
1969,9,16.2
1969,9,15.6
1969,9,16.0
1969,9,16.8
1969,9,17.7
1969,9,18.1
1969,9,13.8
1969,9,13.3
1969,9,11.7
1969,9,10.6
1969,9,11.1
1969,9,14.3
1969,9,13.9
1969,9,13.8
1969,9,14.4
1969,9,14.6
1969,10,13.9
1969,10,15.7
1969,10,16.7
1969,10,17.4
1969,10,17.2
1969,10,18.4
1969,10,17.6
1969,10,17.8
1969,10,19.3
1969,10,17.3
1969,10,18.4
1969,10,18.9
1969,10,17.3
1969,10,18.3
1969,10,19.0
1969,10,19.4
1969,10,22.8
1969,10,22.7
1969,10,22.2
1969,10,21.7
1969,10,21.7
1969,10,21.8
1969,10,21.0
1969,10,20.5
1969,10,20.3
1969,10,20.5
1969,10,18.3
1969,10,19.3
1969,10,19.8
1969,10,20.4
1969,10,20.7
1969,11,20.7
1969,11,18.8
1969,11,20.4
1969,11,21.2
1969,11,20.6
1969,11,20.6
1969,11,22.8
1969,11,21.7
1969,11,20.4
1969,11,19.4
1969,11,19.0
1969,11,19.2
1969,11,19.9
1969,11,19.3
1969,11,21.7
1969,11,21.7
1969,11,21.2
1969,11,20.7
1969,11,20.4
1969,11,20.1
1969,11,21.1
1969,11,23.6
1969,11,23.9
1969,11,20.6
1969,11,17.8
1969,11,17.3
1969,11,17.8
1969,11,18.9
1969,11,19.5
1969,11,21.6
1969,12,22.4
1969,12,21.8
1969,12,23.9
1969,12,23.6
1969,12,19.9
1969,12,21.8
1969,12,24.6
1969,12,24.4
1969,12,23.4
1969,12,24.9
1969,12,23.1
1969,12,22.8
1969,12,23.9
1969,12,21.7
1969,12,22.6
1969,12,22.2
1969,12,24.2
1969,12,23.4
1969,12,24.6
1969,12,24.9
1969,12,24.7
1969,12,25.0
1969,12,24.2
1969,12,24.6
1969,12,22.2
1969,12,23.0
1969,12,23.9
1969,12,21.6
1969,12,23.4
1969,12,23.9
1969,12,22.2
1970,1,23.9
1970,1,22.9
1970,1,21.7
1970,1,20.0
1970,1,21.5
1970,1,21.7
1970,1,20.6
1970,1,23.4
1970,1,23.5
1970,1,23.5
1970,1,23.0
1970,1,25.0
1970,1,22.2
1970,1,21.7
1970,1,24.4
1970,1,23.2
1970,1,23.8
1970,1,22.6
1970,1,24.4
1970,1,24.4
1970,1,23.3
1970,1,23.1
1970,1,24.4
1970,1,23.8
1970,1,23.3
1970,1,23.3
1970,1,23.3
1970,1,24.3
1970,1,23.4
1970,1,22.1
1970,1,23.6
1970,2,23.8
1970,2,23.6
1970,2,22.3
1970,2,23.2
1970,2,23.9
1970,2,22.8
1970,2,23.9
1970,2,23.7
1970,2,22.8
1970,2,22.8
1970,2,22.7
1970,2,22.8
1970,2,23.2
1970,2,21.7
1970,2,21.1
1970,2,21.2
1970,2,21.2
1970,2,23.9
1970,2,25.6
1970,2,23.0
1970,2,21.7
1970,2,21.8
1970,2,23.4
1970,2,24.3
1970,2,22.8
1970,2,22.9
1970,2,23.3
1970,2,23.3
1970,3,23.6
1970,3,23.0
1970,3,22.8
1970,3,23.4
1970,3,21.1
1970,3,21.7
1970,3,21.7
1970,3,22.2
1970,3,21.8
1970,3,22.5
1970,3,21.3
1970,3,22.2
1970,3,22.7
1970,3,24.1
1970,3,22.7
1970,3,23.3
1970,3,22.7
1970,3,22.8
1970,3,22.3
1970,3,22.8
1970,3,21.7
1970,3,22.3
1970,3,23.8
1970,3,23.8
1970,3,23.9
1970,3,24.5
1970,3,23.7
1970,3,
1970,3,22.2
1970,3,19.2
1970,3,17.3
1970,4,14.4
1970,4,16.1
1970,4,16.8
1970,4,
1970,4,17.2
1970,4,19.9
1970,4,19.1
1970,4,19.6
1970,4,20.7
1970,4,20.7
1970,4,20.4
1970,4,22.1
1970,4,22.4
1970,4,21.6
1970,4,22.2
1970,4,22.2
1970,4,21.7
1970,4,22.2
1970,4,22.8
1970,4,21.1
1970,4,18.9
1970,4,20.1
1970,4,19.4
1970,4,19.9
1970,4,20.0
1970,4,21.7
1970,4,22.1
1970,4,22.3
1970,4,20.1
1970,4,21.3
1970,5,17.6
1970,5,
1970,5,
1970,5,
1970,5,16.9
1970,5,20.1
1970,5,19.0
1970,5,18.8
1970,5,19.4
1970,5,17.8
1970,5,18.3
1970,5,18.8
1970,5,17.7
1970,5,16.7
1970,5,19.4
1970,5,19.4
1970,5,18.2
1970,5,19.4
1970,5,20.6
1970,5,20.1
1970,5,16.1
1970,5,16.8
1970,5,16.7
1970,5,19.1
1970,5,18.9
1970,5,20.0
1970,5,19.6
1970,5,17.9
1970,5,20.0
1970,5,21.1
1970,5,21.3
1970,6,20.4
1970,6,20.6
1970,6,21.2
1970,6,17.0
1970,6,15.6
1970,6,
1970,6,19.4
1970,6,17.8
1970,6,20.0
1970,6,19.6
1970,6,18.4
1970,6,20.2
1970,6,
1970,6,
1970,6,
1970,6,19.0
1970,6,16.1
1970,6,15.0
1970,6,12.7
1970,6,16.1
1970,6,18.2
1970,6,16.7
1970,6,18.6
1970,6,17.6
1970,6,13.9
1970,6,16.5
1970,6,15.6
1970,6,15.0
1970,6,14.1
1970,6,14.9
1970,7,15.0
1970,7,15.6
1970,7,12.2
1970,7,14.6
1970,7,16.1
1970,7,14.1
1970,7,17.8
1970,7,19.4
1970,7,17.5
1970,7,17.2
1970,7,14.0
1970,7,14.4
1970,7,16.2
1970,7,11.3
1970,7,14.4
1970,7,17.2
1970,7,17.9
1970,7,17.3
1970,7,17.2
1970,7,16.7
1970,7,15.0
1970,7,15.0
1970,7,13.3
1970,7,10.7
1970,7,13.9
1970,7,11.8
1970,7,10.8
1970,7,13.3
1970,7,14.6
1970,7,16.6
1970,7,18.3
1970,8,18.3
1970,8,18.2
1970,8,15.0
1970,8,15.2
1970,8,18.3
1970,8,17.3
1970,8,17.1
1970,8,14.4
1970,8,15.0
1970,8,17.2
1970,8,15.0
1970,8,14.4
1970,8,15.4
1970,8,14.3
1970,8,16.7
1970,8,16.7
1970,8,15.3
1970,8,13.8
1970,8,13.9
1970,8,12.8
1970,8,13.9
1970,8,13.9
1970,8,14.4
1970,8,16.2
1970,8,16.1
1970,8,16.7
1970,8,14.4
1970,8,16.9
1970,8,
1970,8,18.9
1970,8,15.6
1970,9,18.3
1970,9,16.0
1970,9,18.3
1970,9,19.4
1970,9,19.4
1970,9,16.1
1970,9,16.7
1970,9,19.4
1970,9,17.2
1970,9,16.1
1970,9,15.6
1970,9,20.3
1970,9,16.2
1970,9,18.4
1970,9,18.9
1970,9,22.4
1970,9,20.4
1970,9,20.4
1970,9,19.1
1970,9,19.3
1970,9,20.0
1970,9,18.4
1970,9,18.5
1970,9,20.3
1970,9,20.0
1970,9,16.1
1970,9,23.3
1970,9,21.1
1970,9,22.2
1970,9,16.6
1970,10,17.1
1970,10,17.7
1970,10,20.4
1970,10,20.4
1970,10,21.2
1970,10,20.6
1970,10,21.6
1970,10,19.6
1970,10,19.2
1970,10,18.9
1970,10,20.1
1970,10,21.0
1970,10,22.8
1970,10,21.1
1970,10,20.2
1970,10,22.7
1970,10,19.4
1970,10,18.9
1970,10,21.1
1970,10,23.1
1970,10,21.7
1970,10,20.1
1970,10,20.9
1970,10,21.0
1970,10,21.7
1970,10,22.3
1970,10,21.1
1970,10,20.6
1970,10,18.3
1970,10,16.7
1970,10,18.6
1970,11,18.9
1970,11,21.7
1970,11,22.2
1970,11,22.1
1970,11,21.3
1970,11,23.5
1970,11,22.2
1970,11,21.3
1970,11,22.4
1970,11,21.7
1970,11,21.1
1970,11,21.1
1970,11,22.9
1970,11,
1970,11,22.2
1970,11,21.6
1970,11,22.3
1970,11,22.2
1970,11,22.4
1970,11,21.7
1970,11,23.9
1970,11,22.2
1970,11,22.2
1970,11,22.3
1970,11,22.2
1970,11,21.9
1970,11,19.7
1970,11,19.7
1970,11,21.4
1970,11,21.7
1970,12,22.7
1970,12,22.4
1970,12,22.2
1970,12,22.6
1970,12,21.7
1970,12,22.6
1970,12,23.8
1970,12,23.1
1970,12,19.6
1970,12,20.7
1970,12,21.7
1970,12,23.3
1970,12,22.6
1970,12,22.2
1970,12,22.7
1970,12,22.3
1970,12,21.7
1970,12,22.2
1970,12,23.0
1970,12,23.3
1970,12,22.0
1970,12,21.6
1970,12,21.8
1970,12,21.7
1970,12,22.8
1970,12,23.0
1970,12,23.7
1970,12,23.9
1970,12,22.8
1970,12,23.1
1970,12,23.8
1971,1,23.3
1971,1,23.7
1971,1,22.0
1971,1,22.2
1971,1,24.2
1971,1,25.1
1971,1,23.3
1971,1,22.3
1971,1,22.8
1971,1,22.2
1971,1,20.4
1971,1,22.0
1971,1,22.3
1971,1,22.0
1971,1,22.9
1971,1,23.9
1971,1,23.8
1971,1,23.4
1971,1,22.7
1971,1,23.0
1971,1,23.3
1971,1,23.6
1971,1,23.9
1971,1,21.1
1971,1,23.4
1971,1,23.8
1971,1,22.7
1971,1,23.2
1971,1,22.3
1971,1,23.1
1971,1,23.9
1971,2,22.4
1971,2,22.1
1971,2,23.3
1971,2,23.3
1971,2,23.8
1971,2,23.2
1971,2,23.4
1971,2,24.1
1971,2,23.9
1971,2,24.4
1971,2,23.9
1971,2,23.3
1971,2,23.3
1971,2,23.4
1971,2,22.4
1971,2,23.9
1971,2,22.3
1971,2,23.0
1971,2,22.2
1971,2,22.2
1971,2,25.0
1971,2,23.7
1971,2,23.9
1971,2,23.4
1971,2,22.7
1971,2,22.7
1971,2,21.1
1971,2,22.6
1971,3,22.8
1971,3,22.8
1971,3,22.7
1971,3,22.8
1971,3,23.7
1971,3,23.9
1971,3,23.9
1971,3,22.9
1971,3,23.3
1971,3,23.0
1971,3,22.4
1971,3,22.8
1971,3,22.1
1971,3,22.8
1971,3,21.7
1971,3,22.8
1971,3,23.3
1971,3,23.9
1971,3,22.8
1971,3,21.9
1971,3,22.2
1971,3,22.1
1971,3,21.7
1971,3,21.2
1971,3,21.7
1971,3,20.0
1971,3,21.2
1971,3,20.9
1971,3,21.7
1971,3,22.4
1971,3,22.2
1971,4,21.7
1971,4,21.9
1971,4,20.7
1971,4,20.6
1971,4,20.5
1971,4,20.1
1971,4,20.6
1971,4,20.6
1971,4,20.9
1971,4,21.2
1971,4,21.7
1971,4,21.6
1971,4,21.2
1971,4,21.1
1971,4,21.3
1971,4,20.6
1971,4,21.7
1971,4,21.4
1971,4,21.6
1971,4,21.1
1971,4,23.7
1971,4,22.9
1971,4,19.0
1971,4,19.0
1971,4,21.1
1971,4,20.1
1971,4,19.0
1971,4,17.2
1971,4,17.3
1971,4,16.6
1971,5,15.6
1971,5,17.9
1971,5,15.6
1971,5,13.3
1971,5,14.5
1971,5,14.0
1971,5,14.7
1971,5,16.7
1971,5,18.3
1971,5,17.2
1971,5,17.4
1971,5,17.8
1971,5,16.5
1971,5,13.3
1971,5,
1971,5,14.6
1971,5,18.5
1971,5,19.4
1971,5,20.1
1971,5,18.9
1971,5,17.8
1971,5,16.6
1971,5,16.1
1971,5,16.2
1971,5,18.0
1971,5,19.4
1971,5,19.4
1971,5,18.6
1971,5,17.8
1971,5,16.7
1971,5,18.2
1971,6,17.2
1971,6,17.4
1971,6,15.8
1971,6,17.9
1971,6,13.9
1971,6,13.9
1971,6,17.6
1971,6,16.9
1971,6,15.6
1971,6,17.6
1971,6,16.6
1971,6,
1971,6,
1971,6,
1971,6,13.8
1971,6,14.9
1971,6,9.7
1971,6,10.2
1971,6,11.6
1971,6,13.2
1971,6,17.2
1971,6,18.2
1971,6,18.9
1971,6,18.9
1971,6,18.7
1971,6,13.3
1971,6,14.5
1971,6,16.4
1971,6,15.6
1971,6,17.8
1971,7,14.8
1971,7,15.4
1971,7,16.7
1971,7,
1971,7,18.3
1971,7,18.8
1971,7,16.7
1971,7,14.8
1971,7,16.7
1971,7,17.8
1971,7,15.3
1971,7,17.2
1971,7,17.4
1971,7,18.3
1971,7,17.6
1971,7,18.9
1971,7,17.8
1971,7,18.8
1971,7,17.8
1971,7,16.9
1971,7,14.1
1971,7,16.5
1971,7,18.2
1971,7,8.9
1971,7,7.9
1971,7,7.1
1971,7,8.9
1971,7,10.8
1971,7,10.6
1971,7,9.3
1971,7,11.9
1971,8,11.4
1971,8,11.6
1971,8,12.6
1971,8,14.8
1971,8,17.1
1971,8,16.1
1971,8,17.1
1971,8,17.6
1971,8,16.9
1971,8,17.8
1971,8,16.6
1971,8,17.1
1971,8,15.4
1971,8,17.1
1971,8,15.3
1971,8,15.7
1971,8,18.7
1971,8,15.9
1971,8,17.8
1971,8,18.4
1971,8,19.3
1971,8,19.3
1971,8,19.3
1971,8,19.8
1971,8,20.9
1971,8,21.0
1971,8,20.3
1971,8,21.1
1971,8,18.9
1971,8,20.0
1971,8,18.2
1971,9,14.8
1971,9,17.1
1971,9,15.3
1971,9,16.4
1971,9,16.9
1971,9,13.0
1971,9,14.2
1971,9,17.7
1971,9,17.1
1971,9,16.6
1971,9,16.4
1971,9,18.9
1971,9,20.4
1971,9,20.9
1971,9,20.4
1971,9,18.9
1971,9,18.1
1971,9,18.3
1971,9,16.7
1971,9,14.6
1971,9,
1971,9,15.7
1971,9,18.2
1971,9,18.7
1971,9,16.8
1971,9,17.8
1971,9,20.6
1971,9,20.4
1971,9,18.9
1971,9,19.3
1971,10,19.0
1971,10,18.9
1971,10,17.2
1971,10,18.2
1971,10,18.3
1971,10,20.7
1971,10,22.8
1971,10,19.5
1971,10,18.7
1971,10,18.2
1971,10,17.3
1971,10,19.3
1971,10,20.4
1971,10,19.2
1971,10,20.3
1971,10,21.5
1971,10,20.8
1971,10,20.0
1971,10,19.4
1971,10,17.2
1971,10,16.2
1971,10,18.9
1971,10,17.8
1971,10,19.9
1971,10,21.1
1971,10,21.0
1971,10,20.1
1971,10,20.9
1971,10,20.3
1971,10,21.7
1971,10,22.2
1971,11,20.0
1971,11,19.4
1971,11,20.8
1971,11,21.2
1971,11,20.6
1971,11,19.8
1971,11,21.7
1971,11,22.2
1971,11,19.6
1971,11,21.7
1971,11,
1971,11,20.2
1971,11,20.0
1971,11,20.6
1971,11,23.7
1971,11,20.0
1971,11,17.4
1971,11,21.4
1971,11,23.9
1971,11,23.1
1971,11,20.1
1971,11,22.2
1971,11,18.8
1971,11,22.8
1971,11,23.9
1971,11,22.3
1971,11,22.7
1971,11,21.7
1971,11,22.8
1971,11,
1971,12,23.0
1971,12,21.2
1971,12,23.8
1971,12,
1971,12,21.7
1971,12,
1971,12,23.2
1971,12,22.8
1971,12,20.8
1971,12,20.4
1971,12,19.2
1971,12,23.1
1971,12,23.8
1971,12,22.4
1971,12,23.1
1971,12,23.6
1971,12,21.3
1971,12,21.6
1971,12,21.3
1971,12,21.2
1971,12,22.0
1971,12,22.7
1971,12,23.9
1971,12,23.4
1971,12,23.1
1971,12,22.9
1971,12,22.8
1971,12,23.3
1971,12,
1971,12,23.8
1971,12,24.0
1972,1,24.4
1972,1,24.3
1972,1,23.6
1972,1,23.2
1972,1,22.3
1972,1,22.2
1972,1,22.8
1972,1,22.8
1972,1,22.9
1972,1,22.7
1972,1,22.2
1972,1,20.7
1972,1,23.9
1972,1,22.3
1972,1,23.3
1972,1,23.4
1972,1,22.2
1972,1,22.8
1972,1,21.7
1972,1,20.8
1972,1,20.9
1972,1,23.2
1972,1,22.4
1972,1,23.4
1972,1,21.1
1972,1,18.6
1972,1,19.7
1972,1,20.8
1972,1,21.2
1972,1,22.8
1972,1,21.8
1972,2,21.7
1972,2,21.9
1972,2,22.1
1972,2,22.3
1972,2,20.9
1972,2,22.1
1972,2,22.2
1972,2,22.6
1972,2,21.2
1972,2,21.8
1972,2,21.8
1972,2,21.7
1972,2,23.4
1972,2,22.4
1972,2,23.4
1972,2,22.6
1972,2,22.4
1972,2,22.9
1972,2,22.8
1972,2,22.2
1972,2,22.8
1972,2,21.7
1972,2,22.4
1972,2,22.2
1972,2,22.2
1972,2,22.4
1972,2,22.8
1972,2,22.4
1972,2,22.2
1972,3,22.9
1972,3,22.6
1972,3,22.4
1972,3,23.3
1972,3,22.8
1972,3,22.9
1972,3,22.4
1972,3,20.6
1972,3,19.8
1972,3,20.0
1972,3,21.3
1972,3,22.9
1972,3,22.2
1972,3,21.7
1972,3,18.3
1972,3,17.6
1972,3,20.8
1972,3,21.1
1972,3,21.6
1972,3,22.1
1972,3,20.4
1972,3,20.6
1972,3,20.2
1972,3,20.2
1972,3,21.9
1972,3,21.9
1972,3,22.1
1972,3,22.4
1972,3,19.5
1972,3,19.5
1972,3,18.7
1972,4,17.8
1972,4,15.4
1972,4,17.2
1972,4,17.8
1972,4,20.1
1972,4,22.2
1972,4,22.4
1972,4,20.1
1972,4,21.0
1972,4,20.1
1972,4,17.8
1972,4,20.6
1972,4,20.3
1972,4,19.5
1972,4,20.6
1972,4,20.3
1972,4,20.1
1972,4,20.3
1972,4,19.6
1972,4,19.6
1972,4,18.4
1972,4,17.8
1972,4,17.6
1972,4,16.7
1972,4,15.0
1972,4,21.1
1972,4,20.1
1972,4,19.6
1972,4,19.4
1972,4,20.9
1972,5,19.9
1972,5,19.1
1972,5,19.6
1972,5,19.1
1972,5,19.4
1972,5,19.4
1972,5,18.9
1972,5,20.4
1972,5,20.1
1972,5,20.7
1972,5,20.1
1972,5,19.3
1972,5,
1972,5,14.6
1972,5,18.4
1972,5,18.2
1972,5,18.6
1972,5,14.7
1972,5,
1972,5,13.9
1972,5,14.1
1972,5,15.6
1972,5,18.0
1972,5,18.3
1972,5,16.9
1972,5,18.4
1972,5,17.9
1972,5,19.5
1972,5,17.8
1972,5,17.2
1972,5,17.1
1972,6,17.6
1972,6,17.1
1972,6,16.5
1972,6,16.5
1972,6,17.7
1972,6,16.3
1972,6,13.0
1972,6,18.1
1972,6,17.9
1972,6,17.4
1972,6,17.4
1972,6,17.7
1972,6,17.6
1972,6,17.0
1972,6,16.6
1972,6,17.1
1972,6,17.9
1972,6,18.2
1972,6,18.4
1972,6,18.2
1972,6,14.5
1972,6,12.9
1972,6,14.8
1972,6,14.1
1972,6,13.7
1972,6,13.4
1972,6,12.4
1972,6,12.4
1972,6,13.4
1972,6,13.5
1972,7,14.7
1972,7,12.1
1972,7,10.1
1972,7,11.3
1972,7,15.1
1972,7,13.9
1972,7,12.9
1972,7,13.4
1972,7,9.5
1972,7,12.4
1972,7,13.9
1972,7,11.3
1972,7,
1972,7,14.2
1972,7,17.8
1972,7,18.6
1972,7,12.9
1972,7,16.3
1972,7,16.2
1972,7,15.7
1972,7,16.2
1972,7,15.2
1972,7,17.4
1972,7,15.1
1972,7,14.7
1972,7,17.2
1972,7,15.8
1972,7,12.9
1972,7,16.8
1972,7,12.6
1972,7,12.4
1972,8,16.1
1972,8,17.1
1972,8,14.8
1972,8,13.6
1972,8,14.7
1972,8,13.7
1972,8,15.7
1972,8,14.7
1972,8,15.9
1972,8,14.3
1972,8,15.1
1972,8,15.1
1972,8,12.2
1972,8,9.2
1972,8,12.6
1972,8,14.6
1972,8,14.5
1972,8,13.2
1972,8,13.7
1972,8,13.4
1972,8,12.6
1972,8,13.7
1972,8,15.4
1972,8,15.2
1972,8,16.3
1972,8,17.4
1972,8,16.2
1972,8,16.7
1972,8,15.1
1972,8,14.3
1972,8,13.7
1972,9,17.0
1972,9,17.1
1972,9,16.8
1972,9,17.6
1972,9,17.8
1972,9,17.0
1972,9,17.3
1972,9,15.4
1972,9,16.1
1972,9,18.2
1972,9,18.0
1972,9,17.2
1972,9,15.4
1972,9,13.0
1972,9,16.6
1972,9,16.0
1972,9,15.7
1972,9,17.6
1972,9,17.3
1972,9,17.0
1972,9,18.0
1972,9,18.2
1972,9,17.0
1972,9,
1972,9,15.2
1972,9,15.3
1972,9,16.1
1972,9,16.3
1972,9,17.0
1972,9,16.7
1972,10,16.8
1972,10,19.4
1972,10,18.0
1972,10,18.6
1972,10,17.4
1972,10,15.7
1972,10,15.6
1972,10,20.3
1972,10,16.8
1972,10,15.4
1972,10,15.7
1972,10,17.2
1972,10,14.2
1972,10,14.6
1972,10,17.2
1972,10,17.8
1972,10,18.1
1972,10,16.6
1972,10,17.2
1972,10,20.1
1972,10,20.0
1972,10,19.0
1972,10,19.6
1972,10,19.2
1972,10,19.0
1972,10,17.8
1972,10,20.0
1972,10,19.6
1972,10,18.7
1972,10,19.8
1972,10,19.6
1972,11,20.1
1972,11,20.1
1972,11,18.8
1972,11,19.1
1972,11,19.4
1972,11,20.1
1972,11,20.1
1972,11,20.4
1972,11,21.6
1972,11,21.4
1972,11,24.0
1972,11,23.3
1972,11,23.4
1972,11,23.0
1972,11,21.7
1972,11,21.0
