Year,Month,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C)
2000,12,3.2,29.4,21.8
2000,12,0.0,29.8,19.9
2000,12,0.0,30.3,21.8
2000,12,0.0,30.3,21.8
2000,12,0.0,31.2,22.2
2000,12,0.0,29.7,24.2
2000,12,0.8,31.7,24.9
2000,12,7.2,29.8,24.5
2000,12,1.2,30.7,24.0
2001,1,64.4,28.8,24.1
2001,1,22.2,27.9,23.9
2001,1,40.4,29.3,22.9
2001,1,4.6,28.5,23.0
2001,1,9.2,27.2,21.2
2001,1,5.6,28.6,20.5
2001,1,0.2,30.0,20.9
2001,1,0.0,29.3,21.5
2001,1,0.0,29.1,22.1
2001,1,24.2,29.9,23.4
2001,1,0.4,30.3,22.9
2001,1,2.0,30.0,22.4
2001,1,0.0,29.8,21.7
2001,1,5.4,30.3,22.2
2001,1,9.8,30.0,23.4
2001,1,4.0,30.5,21.8
2001,1,0.2,30.6,22.9
2001,1,0.8,31.6,22.4
2001,1,0.0,33.7,24.0
2001,1,6.8,30.7,22.8
2001,1,6.8,30.6,23.0
2001,1,0.0,31.1,23.0
2001,1,0.0,31.3,23.5
2001,1,0.0,31.7,24.0
2001,1,15.2,31.4,23.6
2001,1,17.8,31.0,23.2
2001,1,0.0,32.1,22.2
2001,1,0.0,32.0,23.1
2001,1,0.0,32.2,22.0
2001,1,0.0,33.7,22.8
2001,1,0.0,32.3,25.2
2001,2,21.0,31.9,25.4
2001,2,0.0,31.6,25.6
2001,2,33.8,29.4,22.1
2001,2,6.2,31.4,24.2
2001,2,28.2,30.0,24.4
2001,2,28.0,29.1,24.1
2001,2,44.8,30.1,23.5
2001,2,63.2,28.3,23.9
2001,2,8.8,30.2,24.2
2001,2,15.4,28.3,24.4
2001,2,9.8,29.4,23.0
2001,2,7.0,30.7,22.6
2001,2,4.8,28.9,23.5
2001,2,18.0,31.0,25.3
2001,2,54.6,27.8,24.5
2001,2,42.2,29.3,23.4
2001,2,50.0,26.2,23.0
2001,2,123.2,25.0,21.7
2001,2,69.4,28.8,20.6
2001,2,9.2,29.1,21.0
2001,2,1.4,30.9,21.0
2001,2,0.0,31.2,20.5
2001,2,3.8,27.3,22.5
2001,2,59.4,28.3,22.0
2001,2,25.6,30.3,24.0
2001,2,1.0,29.0,24.0
2001,2,7.6,28.9,23.7
2001,2,7.2,31.0,24.0
2001,3,16.4,31.6,24.5
2001,3,0.2,31.6,23.0
2001,3,5.4,31.7,23.0
2001,3,0.4,30.2,24.2
2001,3,15.8,26.3,22.2
2001,3,23.6,30.3,22.7
2001,3,0.0,31.1,20.2
2001,3,0.0,32.1,19.2
2001,3,0.0,31.6,19.2
2001,3,0.0,31.1,20.0
2001,3,0.0,32.5,22.0
2001,3,7.6,30.9,23.4
2001,3,2.4,32.9,23.6
2001,3,0.0,31.5,25.1
2001,3,10.0,29.5,24.4
2001,3,33.6,31.5,24.0
2001,3,4.0,31.3,24.4
2001,3,2.4,31.5,23.2
2001,3,0.0,31.3,22.0
2001,3,0.0,30.7,22.2
2001,3,0.0,31.4,22.1
2001,3,0.0,32.0,23.1
2001,3,0.0,31.6,22.8
2001,3,0.0,32.1,24.6
2001,3,0.0,31.3,23.9
2001,3,10.4,31.7,23.6
2001,3,1.8,31.8,24.0
2001,3,28.4,29.6,24.2
2001,3,8.2,31.0,23.0
2001,3,121.2,27.9,22.9
2001,3,19.2,27.9,22.2
2001,4,49.0,26.2,23.0
2001,4,104.0,28.7,22.0
2001,4,4.4,29.5,22.4
2001,4,9.8,28.9,23.5
2001,4,15.8,29.0,22.3
2001,4,19.4,29.4,21.9
2001,4,12.8,26.4,21.8
2001,4,12.0,27.1,21.1
2001,4,0.2,27.8,19.7
2001,4,6.4,27.6,22.0
2001,4,20.2,28.8,22.2
2001,4,12.0,28.6,21.8
2001,4,1.8,29.4,21.0
2001,4,10.6,28.3,22.6
2001,4,8.2,27.7,19.7
2001,4,11.6,28.0,21.9
2001,4,2.4,28.3,21.8
2001,4,9.4,27.5,21.2
2001,4,5.6,27.7,20.4
2001,4,1.8,28.5,20.1
2001,4,2.2,29.4,20.3
2001,4,0.6,29.9,21.4
2001,4,0.0,29.0,19.7
2001,4,0.0,28.8,21.0
2001,4,8.2,29.6,23.1
2001,4,0.0,30.2,22.4
2001,4,1.6,28.9,23.4
2001,4,0.0,29.4,21.0
2001,4,18.6,28.8,22.1
2001,4,13.6,28.8,21.8
2001,5,11.2,28.3,21.4
2001,5,3.4,28.8,20.5
2001,5,21.8,27.8,21.6
2001,5,5.8,28.5,21.0
2001,5,0.6,28.4,19.4
2001,5,0.0,29.6,20.4
2001,5,0.0,29.2,18.8
2001,5,0.0,27.6,19.0
2001,5,0.0,28.0,17.8
2001,5,0.0,28.5,16.0
2001,5,0.0,27.7,15.3
2001,5,0.0,27.6,16.1
2001,5,0.0,28.0,17.5
2001,5,0.0,28.3,17.5
2001,5,0.0,28.1,17.1
2001,5,0.0,28.7,19.0
2001,5,0.0,29.6,18.4
2001,5,0.0,28.2,18.0
2001,5,0.0,25.5,13.5
2001,5,0.0,25.0,12.9
2001,5,0.0,25.1,12.8
2001,5,0.0,25.6,11.6
2001,5,0.0,26.8,12.7
2001,5,0.0,27.8,13.8
2001,5,0.0,27.6,15.0
2001,5,0.0,27.8,16.0
2001,5,0.0,28.1,16.0
2001,5,0.0,26.7,15.0
2001,5,0.0,25.4,13.0
2001,5,0.0,24.7,13.4
2001,5,0.0,24.5,12.8
2001,6,3.2,26.0,15.8
2001,6,5.6,27.0,20.2
2001,6,12.0,25.3,20.2
2001,6,5.6,26.4,20.4
2001,6,14.8,26.5,19.8
2001,6,9.4,27.0,20.1
2001,6,4.6,26.7,20.7
2001,6,3.6,25.7,20.5
2001,6,10.2,26.9,20.1
2001,6,4.8,26.4,20.5
2001,6,5.8,26.5,21.2
2001,6,2.2,26.7,20.7
2001,6,11.6,26.1,20.7
2001,6,10.0,25.8,20.0
2001,6,0.8,26.1,17.3
2001,6,0.2,23.4,18.5
2001,6,1.8,23.3,18.3
2001,6,0.4,22.8,15.6
2001,6,30.4,23.0,18.1
2001,6,56.0,23.7,19.3
2001,6,7.4,24.3,18.3
2001,6,1.2,22.7,18.8
2001,6,1.8,23.7,19.5
2001,6,4.8,23.2,19.0
2001,6,21.0,22.6,19.5
2001,6,10.2,23.3,17.6
2001,6,13.0,22.0,18.9
2001,6,21.4,22.4,19.5
2001,6,1.6,25.1,19.5
2001,6,0.4,24.5,19.1
2001,7,0.0,24.2,17.8
2001,7,0.0,24.3,16.7
2001,7,5.4,23.8,16.6
2001,7,0.4,25.5,15.0
2001,7,0.0,27.0,13.8
2001,7,0.0,26.2,15.1
2001,7,0.0,24.3,11.5
2001,7,0.0,24.4,12.2
2001,7,0.0,25.2,13.5
2001,7,0.0,24.7,14.5
2001,7,0.0,24.2,15.1
2001,7,0.0,25.4,16.2
2001,7,1.2,25.4,18.4
2001,7,1.6,25.2,18.5
2001,7,0.0,25.7,16.1
2001,7,0.0,26.2,14.0
2001,7,0.0,26.1,16.0
2001,7,1.8,24.5,16.0
2001,7,0.4,24.7,17.8
2001,7,0.0,25.2,13.8
2001,7,0.0,25.7,14.5
2001,7,0.0,26.3,15.3
2001,7,5.0,25.3,17.0
2001,7,2.0,27.2,16.7
2001,7,0.6,27.1,17.1
2001,7,0.8,22.2,17.8
2001,7,2.0,23.2,17.8
2001,7,0.0,22.8,12.0
2001,7,0.0,22.9,10.0
2001,7,0.0,24.9,9.7
2001,7,0.0,25.1,12.6
2001,8,1.0,23.5,17.9
2001,8,2.0,23.3,15.0
2001,8,14.4,23.6,15.0
2001,8,7.8,24.2,17.0
2001,8,10.6,24.0,18.3
2001,8,2.2,26.7,17.0
2001,8,0.0,26.5,14.9
2001,8,0.0,26.9,14.4
2001,8,0.0,26.0,15.2
2001,8,0.0,24.7,15.4
2001,8,0.0,24.5,18.3
2001,8,0.2,25.7,17.5
2001,8,2.2,25.4,17.1
2001,8,0.0,24.6,15.6
2001,8,0.0,24.5,17.2
2001,8,5.0,25.0,19.0
2001,8,1.8,26.0,15.0
2001,8,0.0,27.7,13.5
2001,8,0.0,26.1,13.0
2001,8,0.0,26.1,14.5
2001,8,0.0,26.5,15.5
2001,8,0.0,26.7,16.6
2001,8,0.0,27.4,15.3
2001,8,1.2,26.7,18.9
2001,8,0.0,26.8,16.5
2001,8,0.0,26.6,17.2
2001,8,0.0,26.5,18.9
2001,8,0.0,23.6,13.7
2001,8,0.0,24.8,12.0
2001,8,0.0,25.5,12.6
2001,8,0.0,27.9,14.2
2001,9,0.0,28.2,17.0
2001,9,0.0,28.5,18.3
2001,9,0.0,28.6,17.5
2001,9,0.0,29.3,20.3
2001,9,0.0,28.1,20.3
2001,9,0.0,28.7,14.2
2001,9,0.0,27.2,16.9
2001,9,0.0,28.3,17.9
2001,9,0.0,26.1,18.9
2001,9,0.0,27.9,19.0
2001,9,0.0,27.8,19.3
2001,9,0.0,27.8,18.7
2001,9,0.0,29.0,19.3
2001,9,0.0,28.7,18.1
2001,9,0.0,29.9,18.5
2001,9,0.0,28.2,14.5
2001,9,0.6,27.2,19.8
2001,9,0.0,26.5,17.2
2001,9,8.4,26.6,20.6
2001,9,8.4,27.3,20.0
2001,9,7.8,26.9,20.0
2001,9,0.2,27.1,18.2
2001,9,1.8,26.5,18.3
2001,9,5.4,26.7,19.4
2001,9,3.8,26.8,20.0
2001,9,4.6,29.2,18.5
2001,9,0.0,28.1,18.6
2001,9,0.8,27.7,19.1
2001,9,5.4,27.1,20.3
2001,9,5.6,27.4,18.0
2001,10,0.0,28.9,18.0
2001,10,0.0,29.1,17.2
2001,10,0.0,28.3,18.4
2001,10,0.0,28.7,17.9
2001,10,0.0,30.3,18.2
2001,10,0.0,29.5,18.0
2001,10,0.0,28.5,19.5
2001,10,0.0,29.1,18.4
2001,10,0.0,29.2,19.7
2001,10,0.0,29.3,19.2
2001,10,0.0,29.1,20.3
2001,10,0.0,29.0,20.0
2001,10,0.0,29.2,19.5
2001,10,0.0,29.8,20.5
2001,10,0.0,30.6,21.5
2001,10,0.0,30.2,21.6
2001,10,0.0,29.1,22.0
2001,10,0.2,31.7,23.9
2001,10,13.0,30.8,21.6
2001,10,0.0,30.3,21.5
2001,10,45.0,28.2,23.0
2001,10,158.8,25.8,22.8
2001,10,2.4,27.8,21.1
2001,10,0.2,28.3,19.7
2001,10,0.0,28.8,19.5
2001,10,0.0,28.8,21.0
2001,10,8.4,30.2,20.8
2001,10,0.0,30.2,20.4
2001,10,0.0,30.1,22.0
2001,10,0.0,30.2,22.1
2001,10,0.0,31.2,21.7
2001,11,0.0,32.2,20.2
2001,11,0.0,31.4,19.0
2001,11,0.0,30.0,20.0
2001,11,0.0,30.2,21.1
2001,11,0.0,30.2,24.0
2001,11,1.8,30.2,22.9
2001,11,0.0,29.8,19.9
2001,11,0.0,29.8,19.6
2001,11,0.0,30.2,20.9
2001,11,0.0,30.0,22.0
2001,11,0.0,30.7,22.3
2001,11,0.0,31.4,24.0
2001,11,0.4,31.7,24.3
2001,11,0.0,31.4,23.7
2001,11,1.4,31.2,23.7
2001,11,2.2,30.6,24.5
2001,11,0.0,31.6,22.5
2001,11,1.6,30.6,23.6
2001,11,0.0,30.7,22.6
2001,11,0.0,32.8,23.0
2001,11,0.0,32.2,24.0
2001,11,0.2,30.3,26.8
2001,11,1.8,30.3,26.0
2001,11,0.0,30.7,25.3
2001,11,0.0,31.3,24.5
2001,11,0.0,31.2,24.5
2001,11,0.0,31.4,24.4
2001,11,12.4,32.2,23.0
2001,11,0.0,31.0,24.2
2001,11,67.2,30.3,22.0
2001,12,0.0,31.1,22.6
2001,12,0.0,31.0,22.0
2001,12,0.0,31.0,20.8
2001,12,0.0,31.8,20.0
2001,12,0.0,31.8,23.0
2001,12,0.0,31.6,23.4
2001,12,0.0,32.3,23.0
2001,12,0.0,33.4,25.0
2001,12,0.0,33.7,26.5
2001,12,3.2,32.3,25.3
2001,12,0.0,33.6,25.0
2001,12,0.0,33.3,25.4
2001,12,6.4,32.2,24.8
2001,12,24.8,30.4,24.5
2001,12,0.0,30.6,24.0
2001,12,5.6,31.7,23.5
2001,12,35.0,32.8,23.6
2001,12,0.0,36.3,24.9
2001,12,10.8,31.7,24.0
2001,12,2.0,31.7,24.5
2001,12,7.8,32.0,24.6
2001,12,0.0,31.6,21.8
2001,12,0.0,31.7,21.6
2001,12,0.0,31.6,21.5
2001,12,0.0,33.2,22.0
2001,12,0.0,33.7,24.0
2001,12,0.0,34.5,25.6
2001,12,0.0,34.1,25.6
2001,12,0.0,33.2,26.7
2001,12,0.0,32.8,25.4
2001,12,0.0,33.0,25.4
2002,1,0.0,32.5,25.0
2002,1,0.6,31.5,26.0
2002,1,7.4,32.6,24.5
2002,1,0.2,32.0,25.0
2002,1,0.0,33.6,25.0
2002,1,0.0,33.6,25.0
2002,1,0.0,33.0,26.0
2002,1,0.0,33.3,24.3
2002,1,0.0,32.8,25.0
2002,1,0.0,33.6,25.6
2002,1,0.0,33.6,24.9
2002,1,0.0,33.0,25.8
2002,1,0.4,32.2,25.4
2002,1,11.4,34.6,26.0
2002,1,0.4,34.0,24.9
2002,1,3.0,32.8,25.0
2002,1,0.0,32.5,24.7
2002,1,41.4,31.8,23.1
2002,1,22.2,28.3,23.4
2002,1,75.6,31.2,22.5
2002,1,1.4,30.3,23.0
2002,1,10.6,31.8,22.4
2002,1,1.0,31.6,23.2
2002,1,0.8,31.7,22.7
2002,1,0.0,32.1,22.0
2002,1,24.6,30.7,22.4
2002,1,0.0,32.7,22.4
2002,1,0.0,33.0,23.7
2002,1,0.0,33.2,23.0
2002,1,0.0,34.0,23.8
2002,1,0.0,33.3,24.5
2002,2,1.0,33.1,24.3
2002,2,0.0,33.0,24.5
2002,2,4.2,32.8,23.8
2002,2,0.0,33.6,25.0
2002,2,13.0,32.6,25.2
2002,2,0.0,33.0,24.6
2002,2,0.0,33.2,24.6
2002,2,0.0,34.1,25.2
2002,2,0.6,37.3,25.2
2002,2,0.0,36.6,25.4
2002,2,0.0,35.2,25.8
2002,2,0.0,34.2,26.0
2002,2,1.2,33.1,25.5
2002,2,0.2,32.1,26.1
2002,2,0.4,31.4,25.0
2002,2,107.8,30.3,24.2
2002,2,19.0,31.2,24.1
2002,2,11.8,29.5,24.6
2002,2,101.8,31.7,24.6
2002,2,51.6,28.9,23.5
2002,2,21.2,31.6,23.6
2002,2,7.6,32.2,24.5
2002,2,6.4,32.6,23.8
2002,2,11.2,31.5,23.7
2002,2,2.6,31.7,23.0
2002,2,0.0,32.5,23.3
2002,2,0.0,32.4,23.8
2002,2,0.8,31.7,24.5
2002,3,0.0,32.7,24.0
2002,3,0.0,33.2,22.2
2002,3,0.0,32.4,23.0
2002,3,16.0,30.7,23.6
2002,3,65.2,27.1,24.5
2002,3,78.4,30.5,22.8
2002,3,2.6,31.3,22.8
2002,3,0.2,30.7,21.0
2002,3,0.0,31.6,23.2
2002,3,0.0,31.6,23.1
2002,3,2.6,31.3,22.5
2002,3,0.0,31.6,22.1
2002,3,0.0,30.7,22.3
2002,3,6.2,30.4,21.5
2002,3,1.8,30.2,20.8
2002,3,0.8,30.9,20.5
2002,3,0.0,30.6,21.3
2002,3,2.6,30.6,22.5
2002,3,10.8,29.8,23.7
2002,3,5.0,30.3,23.0
2002,3,10.0,30.5,21.3
2002,3,0.0,30.7,21.0
2002,3,16.6,30.1,21.7
2002,3,5.6,29.0,22.3
2002,3,20.2,28.9,22.3
2002,3,10.8,30.2,21.8
2002,3,0.0,32.2,20.8
2002,3,0.0,30.7,21.0
2002,3,0.0,31.9,21.7
2002,3,0.0,31.3,20.3
2002,3,0.0,32.6,18.8
2002,4,0.0,30.2,21.2
2002,4,22.8,28.3,21.9
2002,4,15.0,27.6,22.0
2002,4,30.2,27.5,21.6
2002,4,11.8,28.7,22.0
2002,4,1.4,29.5,22.0
2002,4,23.6,28.6,21.2
2002,4,9.0,29.2,21.0
2002,4,4.6,28.3,21.6
2002,4,12.0,28.5,22.0
2002,4,16.8,27.0,21.0
2002,4,54.6,28.2,21.5
2002,4,35.6,29.0,20.0
2002,4,12.4,28.6,21.8
2002,4,18.0,26.7,20.2
2002,4,100.8,25.7,21.2
2002,4,3.8,29.3,21.0
2002,4,0.0,30.3,20.2
2002,4,0.0,30.5,19.983019113814073
2002,4,0.0,31.0,20.3
2002,4,0.0,31.5,18.7
2002,4,0.0,30.6,18.2
2002,4,0.0,30.3,17.8
2002,4,0.0,31.0,17.4
2002,4,0.0,29.7,19.0
2002,4,3.4,29.5,21.9
2002,4,10.6,29.1,22.0
2002,4,13.8,28.6,21.4
2002,4,36.2,26.7,21.4
2002,4,12.0,27.3,21.7
2002,5,20.6,27.8,21.3
2002,5,21.2,26.6,20.7
2002,5,23.2,25.5,20.4
2002,5,69.2,25.6,20.4
2002,5,37.6,25.2,21.0
2002,5,33.8,25.9,20.9
2002,5,43.2,25.8,20.6
2002,5,45.8,27.0,21.0
2002,5,3.6,26.6,20.4
2002,5,4.6,27.8,19.0
2002,5,4.2,27.1,19.2
2002,5,0.0,26.6,18.3
2002,5,1.2,27.5,18.5
2002,5,0.0,28.1,15.0
2002,5,0.0,28.9,16.0
2002,5,0.0,28.5,16.0
2002,5,0.0,28.3,15.5
2002,5,0.0,27.9,15.8
2002,5,0.0,28.2,17.7
2002,5,0.0,28.7,16.8
2002,5,0.0,26.8,16.2
2002,5,0.0,28.5,16.9
2002,5,0.0,28.7,21.0
2002,5,0.4,28.0,21.8
2002,5,0.0,28.7,18.6
2002,5,0.0,28.9,20.5
2002,5,0.0,28.4,19.8
2002,5,0.0,29.0,19.9
2002,5,0.0,27.9,20.2
2002,5,0.0,26.6,18.9
2002,5,1.6,25.3,18.6
2002,6,0.2,23.2,14.3
2002,6,0.0,22.8,12.0
2002,6,0.0,24.2,10.4
2002,6,0.0,23.7,10.2
2002,6,0.0,26.8,11.9
2002,6,0.2,27.3,16.8
2002,6,1.0,26.5,18.2
2002,6,0.4,27.8,21.2
2002,6,1.6,27.8,20.4
2002,6,0.0,24.6,19.7
2002,6,0.0,25.1,16.6
2002,6,0.0,25.7,17.8
2002,6,0.0,29.2,18.8
2002,6,0.0,27.3,19.8
2002,6,0.2,27.1,21.2
2002,6,2.2,27.8,22.0
2002,6,0.4,29.4,21.3
2002,6,1.4,25.6,20.8
2002,6,0.0,22.3,12.6
2002,6,0.0,22.6,13.0
2002,6,0.8,25.0,16.0
2002,6,0.4,25.1,17.0
2002,6,0.0,23.5,17.4
2002,6,0.4,23.0,16.6
2002,6,8.6,23.6,19.0
2002,6,7.4,24.1,17.5
2002,6,1.4,24.5,18.2
2002,6,1.0,24.8,14.2
2002,6,0.0,22.7,11.8
2002,6,0.0,22.7,10.4
2002,7,0.0,23.0,10.0
2002,7,0.0,23.3,14.0
2002,7,0.0,25.7,17.3
2002,7,0.0,25.6,14.5
2002,7,0.0,25.5,10.5
2002,7,0.0,25.5,11.3
2002,7,0.0,22.9,11.4
2002,7,0.0,23.2,12.0
2002,7,2.6,23.3,16.6
2002,7,0.0,25.7,17.6
2002,7,0.0,23.8,18.5
2002,7,0.0,24.6,17.6
2002,7,0.4,26.3,17.0
2002,7,0.0,27.2,16.0
2002,7,0.0,25.1,15.0
2002,7,0.0,24.1,12.3
2002,7,0.0,23.7,12.0
2002,7,6.4,27.736907654921023,16.0
2002,7,2.6,23.3,19.983019113814073
2002,7,11.2,23.0,18.5
2002,7,2.8,23.9,18.5
2002,7,0.0,23.6,16.8
2002,7,0.0,22.1,18.5
2002,7,20.4,22.6,18.0
2002,7,6.2,25.3,14.7
2002,7,0.0,25.4,11.2
2002,7,0.0,23.9,15.0
2002,7,2.6,24.2,17.8
2002,7,10.6,23.6,18.2
2002,7,0.8,26.1,15.1
2002,7,0.0,25.4,16.9
2002,8,0.0,26.5,15.0
2002,8,0.0,27.2,15.2
2002,8,0.0,27.7,15.8
2002,8,0.0,27.0,15.0
2002,8,0.0,24.8,14.0
2002,8,0.0,24.3,16.2
2002,8,0.0,25.2,15.0
2002,8,0.0,24.7,14.8
2002,8,0.0,23.7,17.5
2002,8,4.6,24.3,19.0
2002,8,7.2,24.3,19.4
2002,8,18.2,23.4,18.3
2002,8,7.0,27.1,15.8
2002,8,0.0,27.0,14.8
2002,8,0.0,23.7,17.7
2002,8,0.6,23.7,16.0
2002,8,16.5,24.1,16.9
2002,8,3.8,25.3,18.3
2002,8,6.6,24.3,18.3
2002,8,10.2,24.2,18.4
2002,8,7.4,22.5,18.4
2002,8,9.2,24.3,18.6
2002,8,1.8,26.6,17.0
2002,8,0.0,25.0,14.6
2002,8,0.0,26.5,16.0
2002,8,0.0,25.2,15.3
2002,8,0.0,23.8,14.4
2002,8,0.0,24.4,14.3
2002,8,16.4,24.7,17.9
2002,8,9.4,24.8,16.5
2002,8,0.2,26.0,15.5
2002,9,0.0,26.3,15.0
2002,9,0.0,26.5,15.2
2002,9,0.0,26.3,14.2
2002,9,0.0,27.8,16.3
2002,9,0.0,27.2,15.0
2002,9,0.0,27.5,15.4
2002,9,0.0,29.0,17.0
2002,9,0.0,30.2,22.4
2002,9,0.0,29.0,20.3
2002,9,0.0,28.4,18.9
2002,9,0.0,28.6,19.2
2002,9,0.2,26.5,19.8
2002,9,2.2,25.4,20.0
2002,9,3.0,25.6,17.9
2002,9,11.2,26.3,18.5
2002,9,7.6,25.9,18.1
2002,9,0.4,27.1,16.2
2002,9,0.0,26.8,17.0
2002,9,0.0,26.7,15.4
2002,9,0.0,27.9,15.2
2002,9,0.0,27.7,15.7
2002,9,0.0,27.7,19.3
2002,9,0.0,27.9,17.8
2002,9,0.0,29.2,17.0
2002,9,0.0,28.3,14.6
2002,9,0.0,28.1,17.0
2002,9,0.0,28.5,17.4
2002,9,0.0,29.3,17.6
2002,9,0.0,28.9,18.3
2002,9,0.0,27.2,18.6
2002,10,0.0,26.3,18.0
2002,10,0.0,26.6,17.0
2002,10,1.0,27.2,17.9
2002,10,3.2,28.2,18.7
2002,10,0.0,28.3,17.5
2002,10,0.0,29.0,17.6
2002,10,0.0,29.0,19.4
2002,10,0.0,28.6,18.5
2002,10,0.0,29.3,18.0
2002,10,0.0,29.4,18.4
2002,10,0.0,28.6,19.9
2002,10,0.0,29.0,18.8
2002,10,0.2,28.3,18.6
2002,10,0.0,28.4,18.2
2002,10,0.0,29.0,18.1
2002,10,0.0,29.1,18.4
2002,10,0.0,29.5,19.4
2002,10,0.0,29.2,19.0
2002,10,0.0,29.0,19.0
2002,10,0.0,30.3,18.5
2002,10,0.0,30.6,17.8
2002,10,0.0,30.1,20.2
2002,10,0.0,31.0,20.9
2002,10,0.0,31.8,21.0
2002,10,0.0,31.6,19.5
2002,10,0.0,30.6,21.5
2002,10,0.0,30.1,21.9
2002,10,0.0,32.3,22.9
2002,10,2.8,29.5,20.6
2002,10,0.4,29.1,20.2
2002,10,0.0,29.2,18.9
2002,11,0.0,30.0,18.5
2002,11,0.0,29.6,19.2
2002,11,0.0,30.2,21.7
2002,11,0.0,30.3,19.7
2002,11,0.0,29.8,19.0
2002,11,0.0,29.6,19.4
2002,11,0.0,29.6,20.2
2002,11,4.0,28.9,21.9
2002,11,0.0,30.0,20.3
2002,11,0.0,29.6,20.0
2002,11,0.8,29.5,21.0
2002,11,0.0,30.2,19.8
2002,11,0.2,30.3,23.2
2002,11,0.0,30.0,21.8
2002,11,0.0,30.3,20.3
2002,11,0.0,31.6,21.0
2002,11,3.0,30.0,22.9
2002,11,3.8,28.7,21.1
2002,11,7.8,29.2,21.5
2002,11,5.0,29.4,20.0
2002,11,5.2,29.6,21.1
2002,11,2.8,29.6,21.0
2002,11,6.2,29.5,20.7
2002,11,8.8,28.0,22.2
2002,11,1.8,29.6,21.0
2002,11,0.0,31.0,20.5
2002,11,0.0,30.2,21.2
2002,11,0.0,30.3,20.8
2002,11,0.0,30.2,19.6
2002,11,0.0,31.6,20.2
2002,12,0.0,33.6,23.7
2002,12,0.0,33.4,24.2
2002,12,0.0,30.2,26.7
2002,12,0.0,30.7,24.9
2002,12,0.0,31.2,23.3
2002,12,0.0,33.8,25.0
2002,12,0.0,32.7,23.2
2002,12,0.0,31.4,27.0
2002,12,0.8,31.2,24.0
2002,12,0.0,31.1,22.2
2002,12,0.0,35.3,23.6
2002,12,0.0,32.6,21.7
2002,12,0.0,31.0,24.3
2002,12,0.0,31.1,22.4
2002,12,0.0,31.6,21.4
2002,12,0.0,32.1,22.6
2002,12,24.6,31.8,22.1
2002,12,50.0,27.8,21.5
2002,12,13.2,27.736907654921023,21.6
2002,12,2.0,31.3,19.983019113814073
2002,12,0.0,30.3,21.3
2002,12,0.0,30.7,22.4
2002,12,1.0,30.6,22.8
2002,12,0.0,30.7,22.0
2002,12,0.0,31.0,20.2
2002,12,0.0,30.6,22.7
2002,12,0.0,31.1,24.0
2002,12,6.6,31.4,25.0
2002,12,4.6,30.3,22.8
2002,12,0.2,30.2,22.8
2002,12,12.4,30.6,23.0
2003,1,0.0,29.9,24.0
2003,1,1.8,32.1,24.5
2003,1,0.0,32.2,24.3
2003,1,0.2,32.6,25.0
2003,1,2.6,31.3,24.0
2003,1,0.0,30.2,24.0
2003,1,10.2,30.6,22.2
2003,1,5.2,30.6,21.5
2003,1,0.6,31.0,21.3
2003,1,0.0,30.5,19.0
2003,1,0.0,31.7,23.0
2003,1,15.4,27.8,22.8
2003,1,14.4,30.2,21.3
2003,1,0.4,30.9,21.3
2003,1,0.2,30.6,21.7
2003,1,0.0,30.9,22.6
2003,1,3.6,29.3,22.2
2003,1,14.4,28.8,21.7
2003,1,12.4,30.6,22.3
2003,1,1.4,31.0,22.2
2003,1,2.6,31.2,22.2
2003,1,1.8,31.4,21.8
2003,1,0.0,32.2,21.8
2003,1,0.2,31.4,23.0
2003,1,10.0,30.2,23.4
2003,1,117.2,28.2,23.5
2003,1,15.4,30.5,22.6
2003,1,0.0,31.7,21.1
2003,1,0.0,31.2,21.9
2003,1,0.0,31.7,20.5
2003,1,0.0,31.7,21.4
2003,2,0.0,32.3,21.8
2003,2,0.4,31.9,24.8
2003,2,0.0,32.7,23.0
2003,2,0.0,32.1,23.6
2003,2,0.2,32.2,23.3
2003,2,0.4,32.7,21.8
2003,2,22.0,31.3,24.5
2003,2,6.0,32.2,24.5
2003,2,33.4,30.3,24.0
2003,2,49.8,30.4,24.0
2003,2,0.8,32.0,24.6
2003,2,3.2,32.2,25.3
2003,2,10.0,31.9,25.0
2003,2,2.0,32.7,24.6
2003,2,0.0,32.5,24.3
2003,2,9.8,31.6,23.9
2003,2,32.8,31.8,23.8
2003,2,21.6,31.7,23.8
2003,2,14.8,31.9,23.0
2003,2,15.2,31.6,23.5
2003,2,13.0,31.7,24.5
2003,2,0.2,32.0,23.7
2003,2,0.0,31.7,23.0
2003,2,0.4,32.7,24.9
2003,2,3.0,32.6,24.8
2003,2,2.4,32.6,25.6
2003,2,8.8,32.0,24.6
2003,2,5.4,32.3,24.6
2003,3,0.4,31.3,26.2
2003,3,6.0,31.3,25.2
2003,3,8.8,31.8,24.5
2003,3,0.0,31.2,25.2
2003,3,0.4,28.6,24.0
2003,3,4.8,27.8,24.2
2003,3,4.8,30.7,23.8
2003,3,0.6,30.4,23.6
2003,3,3.0,30.4,23.8
2003,3,2.0,30.7,21.2
2003,3,0.2,30.3,22.5
2003,3,11.0,26.1,20.8
2003,3,38.6,26.4,20.6
2003,3,80.6,27.8,22.2
2003,3,17.8,29.3,22.6
2003,3,11.6,29.7,23.0
2003,3,7.8,30.5,22.5
2003,3,0.0,30.3,22.2
2003,3,22.6,29.8,20.4
2003,3,1.4,30.6,20.7
2003,3,0.0,31.0,20.2
